,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
761,761,6,"value, operation, perform, similar, expect, many, page, real, note, temp","Which of these is not an elementary operation?
",0.10736376485999993,0.18293149091666142,0.19018452720450976
762,762,6,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","An implementation of selection sort runs for 2s to sort a list of 1,000 records. How long will it likely run to sort 10,000 records?
",0.11540787802757768,0.19286047964277833,0.19963668195529793
763,763,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","An algorithm takes 1s for n = 100. Given that its asymptotic time complexity is?(n2), how many seconds do you expect it to take for n = 800?
",0.10450622267846946,0.1793220342602072,0.19327877510993316
764,764,29,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Interpolation search is an improved version of Binary search. Given that it has time complexity O(log(log n)), which of the following correctly orders the time complexities from best to worst, for large n.
",0.09098940603096231,0.16023556396077215,0.17433598249732815
765,765,29,"hash, table, function, number, bucket, find, use, close, step, insert","You wish to use a standard closed hashtable with linear probing (to the right, i.e. in the direction of higher indices). The hash function has the form h(x) = (x*x) % 5 , and the hash table has slots 0, ... , 4. If you insert the elements 3, 2, 4, 1, 5 in that order, what does the hashtable look like at the end?
",0.09121147265817268,0.16053216217736216,0.17467900990160745
766,766,1,"true, advantage, main, let, off, boolean, follow, prefer, qif, pessimistic","What is the main advantage of considering an amortised runtime?
",0.05342764521097622,0.09884688427295582,0.11227201264580693
767,767,29,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","When for loops are nested, the asymptotic time complexity can be found by multiplying the order of each loop. If the for loops are not nested, big-O complexity is given by...
",0.09100920419326328,0.16023849909688834,0.17432430669013582
768,768,29,"hash, table, function, number, bucket, find, use, close, step, insert","You are using a standard closed hashtable with linear probing (to the right). The hash function has the form h(x) = x % 5 and the hash table has slots 0,1,2,3,4. If you insert the elements 9,3,14,7,1 in this order, what does the hashtable look like at the end?
",0.09125166614514059,0.16055690568310613,0.1746233037809417
769,769,49,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","What is the definition of a Lower Bound (Big-Omega)?
",0.091264575379141,0.1587344604296281,0.16975291171097562
770,770,29,"hash, table, function, number, bucket, find, use, close, step, insert","Given a particular load L for an Open Hash Table, what is the average number of steps to insert or find an item?
",0.09151382205866226,0.16096332900592458,0.17498235683881738
771,771,45,"list, link, array, follow, middle, insert, faster, would, add, singly","In which of the following cases is a linked list preferable to an array?1) Inserting a new element at the front of either2) Removing an element in the middle of either3) Getting the 200th element of either
",0.11871148817066964,0.20337196374711564,0.2197069672764091
772,772,45,"list, link, array, follow, middle, insert, faster, would, add, singly","In which of the following cases is a linked list preferable to an array?1) Inserting a new element at the front of either2) Removing an element in the middle of either3) Getting the 200th element of either
",0.11871148817066964,0.20337196374711564,0.2197069672764091
773,773,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the theta time complexity of the following algorithm fragment (f(a,b))?for (int i=0; i<a+b; i++) {System.out.println(i);}for (int i=0; i<a*a*a; i++) {System.out.println(i);}
",0.10529972030200337,0.18074556090721922,0.194670609677411
774,774,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the numbers [1,4,6,3,7,2,10]. What would be the final balanced AVL Tree?
",0.09458062214211435,0.16539268036830898,0.17687513640393995
775,775,35,"right, leave, choose, partition, subtree, requirement, differ, left, imagine, static","A binary search tree whose left subtree and right subtree differ in height by at most one unit is called..
",0.1669052057619002,0.26779793820032666,0.27783381312323957
776,776,35,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which are the following statements are false?
",0.16652495103818896,0.2673187852649178,0.2773832704972815
777,777,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Given the int array 6, 5, 1, 4, 7, 8, 2, how many steps will it take to sort it in ascending order using bubble sort?
",0.08067272522098225,0.1445109016213909,0.15215670799122155
778,778,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","which of these sorts is stable
",0.16560381850916964,0.2660538585101662,0.27615586676555137
779,779,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the definition of Space Complexity?
",0.18531330743527308,0.29069725514357664,0.29774293835380666
780,780,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","When do you use Big-Theta notation when calculating time complexity?
",0.08602576035135827,0.14991060118551625,0.16020478655877002
781,781,29,"hash, table, function, number, bucket, find, use, close, step, insert","Whats the average number of steps to find any items in anopen hash table of 1213 buckets with 1000 elements in the table?
",0.0918094673550137,0.16144106697907196,0.17542033829311013
782,782,29,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","which of the following questions is unanswerable given only that for functions f and gf(n) = ?(1)g(n) = O(n)but would be answerable given more information
",0.0916275819708017,0.16117895566501458,0.17509768733937678
783,783,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Why we need to a binary tree which is height balanced?
",0.09442671320268062,0.1651554872535185,0.17661192158681666
784,784,38,"for, follow, int, code, runtime, method, get, correctly, property, class","Which of the following code performs the partition operation correctly in QuickSort?
",0.08567056959425853,0.15112379742854495,0.15904281080563595
785,785,31,"datum, structure, item, remove, data, implement, add, fast, follow, make","which of the following data structure are similar to skipList?
",0.0944081266774438,0.16514381811569517,0.17659339707650407
786,786,47,"none, option, select, avoid, andcomplexity, formation, skew, technique, collision, design","Select the option where the given data structure andcomplexity for search time (check that it contains an object) do not match.
",0.10417170645942739,0.17906859238513406,0.19271665128121612
787,787,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of the following statements about open hash tables is false
",0.09178115614678643,0.16140894635064915,0.17538676435664413
788,788,45,"list, link, array, follow, middle, insert, faster, would, add, singly","When implementing a singly linked list, which of the following statements is true?
",0.1199744230055217,0.20529530024963116,0.22152434560356202
789,789,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the big O complexity f(n) of the following code?(A) for( int i = 0; i < n; i++){(B) for( int j = i; j < n; j++){(C) for( int k = 0; k < 4; k++){ System.out.println(""Hello World!""); } } }
",0.09340071981248334,0.1646018711667194,0.1743471450649923
790,790,27,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these is not an example of a stable sort?
",0.09246471296975069,0.16305015948506713,0.17289420598243355
791,791,35,"for, follow, int, code, runtime, method, get, correctly, property, class","Which of these is the correct order for the runtime complexity classes - from fastest to slowest, for large values of n?
",0.1649914563213666,0.2653418156243039,0.27550694094580047
792,792,59,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Carey's two rules of sorting are:
",0.09643778990668687,0.16708168586577568,0.18395810147646868
793,793,41,"int, while, return, integer, problem, random, count, sum, birthday, test","what is the theta complexity of this algorithm f(n)function int f(int n){ int c = 0; for (int i=1 i<n; i=i*2){ for (int j=0; j<i; j++){ c++; } } return c;}
",0.08015525870718034,0.14366323693105504,0.15129577865590774
794,794,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Given the following sorted list of numbers:1, 2, 34, 45, 104, 287, 287, 299Using the binary search algorithm; how many comparisons would it take to determine if the number 0 is in the list (when using the floor function for finding the middle element of the list)?
",0.08015862035058216,0.14370817708179423,0.15152278208686115
795,795,41,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","What is a stable sort?
",0.07969935994271891,0.14279156732801018,0.15077235093444244
796,796,40,"list, link, array, follow, middle, insert, faster, would, add, singly","When inserting a node in a doubly linked list, we must update:
",0.06131537609339401,0.11195782503707072,0.12322364330112132
797,797,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is stable?
",0.1668206668516443,0.26759599676214124,0.2778435999786438
