,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
655,655,12,0.2485000044107437,"hash, element, table, bucket, use, function, result, find, close, key",24,0.048700001090765,"hashtable, prime, less, whole, popular, sorting, bucketsie, rather, orderthe, loadl",40,0.04659999907016754,"index, represent, final, representation, apart, dictating, calculateand, parent, boat, bucketseg","['closed', 'hashtable', 'size', 'linear_probing', 'right', 'orderthe', 'hash', 'function', 'form', 'final']","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
"
656,656,12,0.2485000044107437,"hash, element, table, bucket, use, function, result, find, close, key",24,0.048700001090765,"hashtable, prime, less, whole, popular, sorting, bucketsie, rather, orderthe, loadl",40,0.04659999907016754,"index, represent, final, representation, apart, dictating, calculateand, parent, boat, bucketseg","['closed', 'hashtable', 'size', 'linear_probing', 'right', 'orderthe', 'hash', 'function', 'form', 'final']","Insert the elements -3, -5, -1, 5, 0, 4, into a standard closed hashtable (of size 6) with linear probing (to the right) in that order.The hash function has the form h(x) = ((x+1)2-3) % 6.What does the final hashtable look like?
"
657,657,58,0.3594000041484833,"for, int, follow, time, complexity, run, if, give, code, return",5,0.011300000362098217,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",43,0.011099999770522118,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['runtime', 'for', 'follow', 'fragment', 'for', 'for', 'for', 'for', 'int', 'return']","The runtime for the following code fragment is?(f(m,n)). What is f(m,n)?int a;for (int i = -5; i < n; i++) for (int j = 1; j < 2i+1; 2*j) for (int k = 1; k < n-1; 3*k) a=a+1; for (int l = 0; l < m; 5*l) a=a+j;return a;
"
658,658,34,0.10760000348091125,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.056699998676776886,"hash, element, table, bucket, use, function, result, find, close, key",1,0.014999999664723873,"datum, store, structure, add, right, remove, data, leave, use, follow","['form', 'tree', 'traversal']","Which is not a form of tree traversal
"
659,659,5,0.10100000351667404,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.023800000548362732,"hash, element, table, bucket, use, function, result, find, close, key",1,0.01679999940097332,"datum, store, structure, add, right, remove, data, leave, use, follow","['use', 'sort']","Which sort uses h-sorting?
"
660,660,33,0.34200000762939453,"correctly, get, code, class, output, go, private, mark, elementary, partition",58,0.10300000011920929,"for, int, follow, time, complexity, run, if, give, code, return",12,0.08910000324249268,"hash, element, table, bucket, use, function, result, find, close, key","['see', 'for', 'object', 'element', 'element', 'next', 'class', 'linkedlist', 'private', 'listnode', 'head', 'private', 'int', 'list', 'size', 'public', 'object', 'get', 'int', 'if', 'error', 'return', 'nodeelement', 'method', 'get', 'find', 'nodeiin', 'link', 'list', 'output', 'element', 'get', 'output', 'headelement', 'code', 'go', 'place', 'mark', 'for', 'method', 'work', 'correctly']","See the incomplete java code below for the classes ListNode and LinkedList:class ListNode { Object element; ListNode next; ListNode(Object e, ListNode n) { element = e; next = n; }}class LinkedList { private ListNode head = null; private int n = 0; // n is the list size public Object get(int i) { if (i<0 || i>=n) { // …error! } ListNode node = head; X return node.element; }}The method get finds nodeiin the linked list and outputs its element (get(0) outputs head.element). Which code should go at the place marked X for the method to work correctly?
"
661,661,5,0.2362000048160553,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",52,0.08190000057220459,"term, advantage, swap, let, heap, amortise, measure, singly_linked, transitivity, permutation",34,0.03680000081658363,"tree, order, binary, node, search, follow, avl, traversal, type, number","['use', 'selection', 'sort', 'follow', 'permutation', 'take', 'swap', 'ascend', 'order']","Using selection sort, which of the following permutations of [1,2,3,4,5] takes 5 swaps? (Ascending order)
"
662,662,58,0.2540999948978424,"for, int, follow, time, complexity, run, if, give, code, return",17,0.04600000008940697,"big, notation, assume, comparison, merge, omega, theta, off, transitivity, convert",14,0.04569999873638153,"value, lecture, low, deletion, possible, slide, bind, lower, state, week","['big', 'for', 'random', 'value', 'else', 'if', 'for', 'else', 'for', 'int']","What is the Big-O of the code below for a random value of j?if( j>=0 && j<=5) a+=5;else if( j<0){ for(int i = 0; i<=n; i++){ a+=3; }}else{ for(int i = 0; i<n*n; i++){ a+=8; }}
"
663,663,43,0.09969999641180038,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",20,0.06599999964237213,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",5,0.01489999983459711,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['follow', 'statement', 'correct']","Of the following statements, which of these are not correct:
"
664,664,58,0.061799999326467514,"for, int, follow, time, complexity, run, if, give, code, return",5,0.057999998331069946,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",4,0.05510000139474869,"complexity, time, large, case, slowest, log, na, number, arrange, average","['scenario', 'for', 'quicksort']","What is the complexity of the worst-case scenario for quicksort?
"
665,665,31,0.21729999780654907,"lane, skip, pass, skiplist, change, combined, organise, sum, ask, pointer",12,0.1378999948501587,"hash, element, table, bucket, use, function, result, find, close, key",8,0.061799999326467514,"list, link, array, item, would, remove, front, faster, middle, new","['skip', 'list', 'contain', 'lane', 'use', 'organise', 'average', 'combined', 'sum', 'pointer', 'lane', 'close']","A skip list containing lanes from 0 to 12 is used to organise 262000 elements.On average, what will the combined sum of pointers in lanes 3, 8 and 11 be closest to?
"
666,666,5,0.15440000593662262,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",58,0.11349999904632568,"for, int, follow, time, complexity, run, if, give, code, return",17,0.04830000177025795,"big, notation, assume, comparison, merge, omega, theta, off, transitivity, convert","['follow', 'notation', 'use', 'represent', 'exact', 'bind', 'for', 'complexity', 'algorithm']","Which of the following notations are used to represent the “exact bound” for the complexity of an algorithm?
"
667,667,4,0.10790000110864639,"complexity, time, large, case, slowest, log, na, number, arrange, average",58,0.09759999811649323,"for, int, follow, time, complexity, run, if, give, code, return",12,0.0812000036239624,"hash, element, table, bucket, use, function, result, find, close, key","['provide', 'limited', 'runtime', 'complexity', 'insert', 'find', 'remove', 'for']","Provided that the load factor is limited, what is the runtime complexity of insert, find and remove for a hashtable?
"
668,668,58,0.09000000357627869,"for, int, follow, time, complexity, run, if, give, code, return",43,0.053199999034404755,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",55,0.05310000106692314,"array, slow, problem, random, may, integer, access, limit, endb, face","['correct', 'order', 'asymptotic', 'complexity', 'fastest', 'slow']","Which of the below is the correct order of asymptotic complexity, from fastest to slowest
"
669,669,34,0.3813000023365021,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.010499999858438969,"hash, element, table, bucket, use, function, result, find, close, key",26,0.010499999858438969,"need, number, must, real, company, system, create, large, allow, quick","['binary', 'search', 'tree', 'binary', 'tree', 'avl', 'tree', 'type', 'tree', 'special', 'type']","Binary Search Trees, Binary Trees and AVL Trees are all types of Tree, but which is a special type of which?
"
670,670,5,0.25119999051094055,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",33,0.013500000350177288,"correctly, get, code, class, output, go, private, mark, elementary, partition",43,0.013100000098347664,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['follow', 'sort', 'algorithm', 'divide', 'conquer', 'strategy']","Which of the following sorting algorithms use a 'Divide & Conquer' strategy?
"
671,671,34,0.3000999987125397,"tree, order, binary, node, search, follow, avl, traversal, type, number",46,0.04699999839067459,"describe, look, process, sub, mergesort, takes_seconds, returnmove, repeat, typically, arbitrary",1,0.011500000022351742,"datum, store, structure, add, right, remove, data, leave, use, follow","['order', 'first', 'last', 'node', 'process', 'order', 'traversal', 'binary', 'tree']","In which order (from first to last) are nodes processed by an In-Order traversal of a binary tree?
"
672,672,34,0.15219999849796295,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.09640000015497208,"hash, element, table, bucket, use, function, result, find, close, key",46,0.066600002348423,"describe, look, process, sub, mergesort, takes_seconds, returnmove, repeat, typically, arbitrary","['many', 'different', 'order', 'character', 'insert', 'avl', 'tree', 'describe', 'lecture']","How many different orders of the characters 'B', 'A', 'T', 'H' can be inserted into the AVL tree described in lectures, such that preorder traversal will return ""BATH""?
"
673,673,38,0.11150000244379044,"definition, precision, factor, incorrect, accuracy, difference, theload, full, important, treebinary",25,0.01510000042617321,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist",45,0.01510000042617321,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist","['definition', 'precision']","What is the definition of precision?
"
674,674,8,0.14300000667572021,"list, link, array, item, would, remove, front, faster, middle, new",52,0.056699998676776886,"term, advantage, swap, let, heap, amortise, measure, singly_linked, transitivity, permutation",55,0.017400000244379044,"array, slow, problem, random, may, integer, access, limit, endb, face","['advantage', 'link', 'list', 'array']","What are the advantages of a linked list over an array?
"
