,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
671,671,14,0.3319000005722046,"tree, binary, order, node, leave, right, follow, avl, search, traversal",39,0.14749999344348907,"node, sub, process, next, link, current, element, list, object, pointer",0,0.0,,"['order', 'first', 'last', 'node', 'process', 'order', 'traversal', 'binary', 'tree', 'leave', 'sub', 'tree', 'current', 'right', 'sub', 'tree']","In which order (from first to last) are nodes processed by an In-Order traversal of a binary tree?
 Left Sub-Tree, Current Node, Right Sub-Tree
   "
672,672,14,0.1996999979019165,"tree, binary, order, node, leave, right, follow, avl, search, traversal",24,0.05790000036358833,"hash, element, table, bucket, use, function, close, key, store, insert",29,0.05530000105500221,"find, number, step, item, average, many, index, table, insert, hash","['many', 'different', 'order', 'character', 'insert', 'avl', 'tree', 'describe', 'lecture']","How many different orders of the characters 'B', 'A', 'T', 'H' can be inserted into the AVL tree described in lectures, such that preorder traversal will return ""BATH""?
  6
  "
673,673,1,0.13449999690055847,"measurement, select, precision, option, accuracy, value, close, mathematical, technique, difference",0,0.06960000097751617,"pass, point, start, book, page, short, similar, look, dijkstra, repeat",42,0.05559999868273735,"big, definition, bind, set, notation, omega, final, lecture, theta, exact","['definition', 'precision', 'take', 'repeat', 'measurement', 'similar', 'value']","What is the definition of precision?
When you take repeated measurements and get similar values
    "
674,674,30,0.11550000309944153,"operation, middle, link, array, perform, advantage, make, item, front, either",56,0.06239999830722809,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",40,0.03700000047683716,"array, slow, problem, may, random, element, access, integer, anywhere, face","['advantage', 'link', 'list', 'array']","What are the advantages of a linked list over an array?
     A and C
"
675,675,56,0.2842999994754791,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.012600000016391277,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.012299999594688416,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['follow', 'sort', 'algorithm', 'always', 'stable', 'bubble', 'sort']","Which of the following sorting algorithms is always stable?
 Bubble sort
   "
676,676,14,0.20000000298023224,"tree, binary, order, node, leave, right, follow, avl, search, traversal",29,0.08500000089406967,"find, number, step, item, average, many, index, table, insert, hash",52,0.0478999987244606,"show, factor, prime, distribute, uniformly, distribution, improve, increase, reduce, advice","['avl', 'tree', 'maximum', 'balance', 'factor', 'node', 'need', 'balance']","In an AVL Tree, what is the maximum balance factor a node can have before it needs re-balancing?
   1
 "
677,677,24,0.11490000039339066,"hash, element, table, bucket, use, function, close, key, store, insert",29,0.10369999706745148,"find, number, step, item, average, many, index, table, insert, hash",55,0.07129999995231628,"datum, search, structure, remove, data, list, store, want, add, use","['use', 'binary', 'search', 'datum', 'set', 'element', 'maximum', 'number', 'iteration', 'would', 'take', 'find', 'specific', 'element']","Using binary search with a data set with 1,048,576 elements, what is the maximum number of iterations would it take to find a specific element?
20
    "
678,678,14,0.24480000138282776,"tree, binary, order, node, leave, right, follow, avl, search, traversal",41,0.08910000324249268,"runtime, part, course, http, answerquestion, mainphpcmd, answer, conference, target, must",24,0.050599999725818634,"hash, element, table, bucket, use, function, close, key, store, insert","['maximum', 'number', 'element', 'insert', 'root', 'leave', 'sub', 'tree', 'tree', 'avl', 'tree', 'include', 'insertion', 'cause', 'unbalance', 'part', 'answer']","With the BST below, what is the maximum number of elements which can be inserted into the root's left sub-tree until the tree is not an AVL tree (include the insertion which causes the unbalance as part of your answer)?5 \ 6
  4
  "
679,679,24,0.3628999888896942,"hash, element, table, bucket, use, function, close, key, store, insert",16,0.06790000200271606,"for, follow, time, complexity, true, give, statement, function, correct, run",38,0.03929999843239784,"small, motorway, occur, strategy, city, major, divisible, scenario, repeatedly, shelf","['open', 'closed', 'hash', 'table', 'close', 'hash', 'table', 'small', 'memory', 'consumptionopen', 'hash', 'table', 'fast', 'run', 'time']","Which is a valid comparison between open and closed hash tables?
  Closed hash table:- Smaller memory consumptionOpen hash table:- Faster run time
  "
680,680,14,0.13830000162124634,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.11100000143051147,"for, follow, time, complexity, true, give, statement, function, correct, run",28,0.05000000074505806,"child, add, non, cause, leaf, full, slow, sift, treechild, nodeleaf","['follow', 'statement', 'false', 'binary', 'tree', 'node', 'least', 'child']","Which of the following statements is false?
  In a binary tree, every node has at least 2 children
  "
681,681,30,0.2190999984741211,"operation, middle, link, array, perform, advantage, make, item, front, either",56,0.14190000295639038,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",55,0.10279999673366547,"datum, search, structure, remove, data, list, store, want, add, use","['faster', 'link', 'list', 'array', 'insert', 'new', 'item', 'front', 'remove', 'item', 'middle', 'link', 'list', 'link', 'list']","Which is faster (linked list or array) when1) inserting a new item at front?2) removing an item from the middle?
1) linked list 2) linked list
    "
682,682,56,0.2786000072956085,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",29,0.014600000344216824,"find, number, step, item, average, many, index, table, insert, hash",16,0.013199999928474426,"for, follow, time, complexity, true, give, statement, function, correct, run","['time', 'complexity', 'add', 'deleting', 'item', 'priority', 'queue']","What is the time complexity of adding and deleting items in a priority queue
 Add: O(logn)Remove O(logn)
   "
683,683,56,0.27869999408721924,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",29,0.014399999752640724,"find, number, step, item, average, many, index, table, insert, hash",16,0.013199999928474426,"for, follow, time, complexity, true, give, statement, function, correct, run","['time', 'complexity', 'add', 'deleting', 'item', 'priority', 'queue']","What is the time complexity of adding and deleting items in a priority queue
 Add: O(logn)Remove O(logn)
   "
684,684,16,0.1005999967455864,"for, follow, time, complexity, true, give, statement, function, correct, run",3,0.057999998331069946,"case, fastest, ofbubble, itsb, distinct, description, fit, stableb, performance, nearly",29,0.0560000017285347,"find, number, step, item, average, many, index, table, insert, hash","['average', 'case', 'run', 'time']","What is the average case run-time of heap sort?
  O(n * log(n))
  "
685,685,29,0.14959999918937683,"find, number, step, item, average, many, index, table, insert, hash",42,0.054999999701976776,"big, definition, bind, set, notation, omega, final, lecture, theta, exact",28,0.052000001072883606,"child, add, non, cause, leaf, full, slow, sift, treechild, nodeleaf","['assume', 'index', 'array', 'representation', 'index', 'right', 'child', 'index']","Assuming 0 indexed array representation of a heapwhat is the index of the right child of the node at index 5
12
    "
686,686,29,0.14970000088214874,"find, number, step, item, average, many, index, table, insert, hash",42,0.05480000004172325,"big, definition, bind, set, notation, omega, final, lecture, theta, exact",28,0.052000001072883606,"child, add, non, cause, leaf, full, slow, sift, treechild, nodeleaf","['assume', 'index', 'array', 'representation', 'index', 'right', 'child', 'index']","Assuming 0 indexed array representation of a heapwhat is the index of the right child of the node at index 5
12
    "
687,687,14,0.4447999894618988,"tree, binary, order, node, leave, right, follow, avl, search, traversal",16,0.05730000138282776,"for, follow, time, complexity, true, give, statement, function, correct, run",28,0.03440000116825104,"child, add, non, cause, leaf, full, slow, sift, treechild, nodeleaf","['rule', 'for', 'binary', 'tree', 'value', 'obtain', 'node', 'always', 'great', 'equal', 'value', 'node', 'child', 'tree', 'complete', 'binary', 'tree', 'tree', 'must', 'balanced']","What are the rules for a max heap as a binary tree?1. Value obtained by a node is always greater than or equal to the values of the node's children.2. The tree is a complete binary tree3. The tree must be balanced
     1 and 2
"
688,688,29,0.21580000221729279,"find, number, step, item, average, many, index, table, insert, hash",55,0.04910000041127205,"datum, search, structure, remove, data, list, store, want, add, use",24,0.016200000420212746,"hash, element, table, bucket, use, function, close, key, store, insert","['store', 'index', 'index', 'parent', 'item', 'index']","Assume a heap stored at an 0 indexed array.What is the index of the parent of the item in index 5.
2
    "
689,689,29,0.21580000221729279,"find, number, step, item, average, many, index, table, insert, hash",55,0.04899999871850014,"datum, search, structure, remove, data, list, store, want, add, use",24,0.016300000250339508,"hash, element, table, bucket, use, function, close, key, store, insert","['store', 'index', 'index', 'parent', 'item', 'index']","Assume a heap stored at an 0 indexed array.What is the index of the parent of the item in index 5.
2
    "
690,690,56,0.3262999951839447,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.13130000233650208,"for, follow, time, complexity, true, give, statement, function, correct, run",6,0.057100001722574234,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly","['incorrect', 'implementation', 'selection', 'sort', 'for', 'sort', 'item', 'ascend', 'order', 'wrong', 'code', 'may', 'assume', 'for', 'int', 'int', 'minindex', 'for', 'if', 'sort', 'first', 'item', 'list']","Below is an incorrect implementation of Selection Sort for sorting items in ascending order. What is wrong with the code? You may assume the swap function is correct.void selectionSort(int a[], int n){ for (int i = 0; i < n-1; i++){ int minIndex = i; for (int j = i + 1; j < n-1; j++){ if (a[j] < a[minIndex]){ minIndex = j; } } swap(a, i, minIndex); }}
 The algorithm only sorts the first n-1 items in the list.
   "
691,691,49,0.4065999984741211,"int, result, return, term, many, num, body, function, heap, count",6,0.05609999969601631,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly",40,0.05130000039935112,"array, slow, problem, may, random, element, access, integer, anywhere, face","['preform', 'operation', 'positive', 'integer', 'describe', 'code', 'return', 'note', 'operator', 'give', 'dosomethe', 'int', 'result', 'int', 'while', 'result', 'result', 'result', 'result', 'return', 'result', 'code', 'reverse', 'input', 'integer']","Below is some code which preforms an operation on a positive integer. Describe what the code returns? Note that the '%' operator give the modulus.int doSomething(int n){ int result; int d; while( n != 0){ d = n%10; n = n/10; result = result * 10; result = result + d; } return result;}
     The code reverses the input integer.
"
