,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Question
1255,1255,59.0,0.15119999647140503,"int, while, return, integer, problem, random, count, sum, birthday, test","['follow', 'code', 'for', 'insertion', 'sort', 'select', 'option', 'insertionsort', 'int', 'array', 'int', 'alength', 'for', 'int', 'int', 'key', 'int', 'while', 'key', 'key']","The following code is for an insertion sort. Select from the options below, the line of code which should replace Xpublic static void insertionSort(int[] array) { int[] a = array; int n = a.length; for (int i=1; i<n; ++i){ int key = a[i]; int j = i-1; while (j>=0 && a[j].compareTo(key) > 0){ a[j+1] = a[j]; j = j-1; } X }}
"
1256,1256,47.0,0.24289999902248383,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['correctly', 'describe', 'complexity', 'follow', 'int', 'for', 'systemoutprint', 'for', 'double', 'systemoutprint', 'goodbye', 'world']","Which one correctly describes the complexity of the following code fragment?for (int i = 1; i < n; i = i * 2){ for(int j = n; j > 0; j--) { System.out.print(""hello world""); }}for (double i = n; i > 1; i = i / 2){ System.out.print(""goodbye world"");}
"
1257,1257,31.0,0.10679999738931656,"tree, node, binary, follow, avl, traversal, order, search, number, root","['post', 'traversal', 'tree']","A post order traversal of the tree; [a] / \ [b] [c]
"
1258,1258,40.0,0.2694999873638153,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","['follow', 'statement', 'doubly', 'link', 'list', 'true', 'previous', 'pointer', 'for', 'head', 'node', 'next', 'pointer', 'for', 'tail', 'node', 'value']","Which of the following statements about doubly-linked lists is true?
"
1259,1259,12.0,0.11309999972581863,"datum, structure, item, remove, data, implement, add, fast, follow, make","['follow', 'advantage', 'use', 'datum', 'comparison', 'fast']","Which of the following are NOT advantages of using a Heap data-structure in Java?
"
1260,1260,45.0,0.5141000151634216,"list, link, array, follow, middle, insert, faster, would, add, singly","['follow', 'statement', 'list', 'resize', 'whereas', 'gap', 'list', 'whereas', 'standard', 'array', 'can', 'linear', 'search', 'list', 'slow', 'element', 'array', 'datum', 'type', 'whereas', 'array', 'list', 'primitive', 'non', 'primitive', 'datum', 'type', 'array', 'list', 'always', 'single', 'dimensional', 'however', 'array', 'also', 'multi', 'dimensional']","Which of the following statements about array lists and arrays in java are false1.Array lists can be resized whereas arrays can't.2.Array lists can have gaps in the list whereas a standard array cannot.3. A linear search in an array list is slower than in an array (where both have the same elements).4. An array can be of a primitive data type whereas an array list can be of a primitive or non-primitive data type.5. Array lists are always single dimensional however arrays can also be multi-dimensional.
"
1261,1261,7.0,0.08869999647140503,"comparison, show, skiplist, factory, memory, resource, exactly, respectively, certain, produce","['less', 'popular', 'quicksort', 'for', 'integer', 'sort', 'quicksort', 'flexible', 'thus', 'preference', 'for', 'situation', 'require', 'memory']","Why, in general, is Radix sort less popular than Quicksort for integer sorting?
"
1262,1262,29.0,0.24230000376701355,"hash, table, function, number, bucket, find, use, close, step, insert","['correct', 'formula', 'for', 'hash', 'table', 'max', 'number', 'key', 'insert', 'total', 'bucket']","What is the correct formula for the load factor of a hash table?
"
1263,1263,35.0,0.15719999372959137,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'algorithm', 'best', 'quick', 'bad', 'case', 'time', 'complexity', 'merge', 'sort']","Which of the following sorting algorithms has the best/ quickest WORST CASE time complexity?
"
1264,1264,35.0,0.1800999939441681,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'stable', 'insertion', 'sort']","Which of the following sorting algorithms is stable?
"
1265,1265,31.0,0.20059999823570251,"tree, node, binary, follow, avl, traversal, order, search, number, root","['follow', 'statement', 'basic', 'tree', 'false', 'top', 'node', 'tree', 'call', 'leaf', 'node']","Which of the following statements about basic trees is false?
"
1266,1266,15.0,0.2134000062942505,"difference, choice, set, programming, quickly, can, critical, powerful, safety, application","['task', 'programming', 'sort', 'large', 'data', 'set', 'powerful', 'computer', 'important', 'part', 'company', 'time', 'critical', 'safety', 'application', 'tell', 'complete', 'sort', 'quickly', 'possible', 'case', 'big', 'priority', 'appropriate', 'choice']","I am tasked with programming a sorting algorithm with large data-sets on a powerful computer. This is an important part of my company's time-critical, safety application. I'm told that completing the sorting very quickly- in all possible cases - is the biggest priority. What's the appropriate choice of algorithm?
"
1267,1267,16.0,0.19699999690055847,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['question', 'consider', 'for', 'store', 'position', 'array', 'position', 'child', 'store', 'left', 'child', 'right', 'child']","In this question we'll consider the Abstract Data Type: Heaps.If the data for a node in a heap is stored in position i in an array, what positions will its children be stored in?
"
1268,1268,42.0,0.1395999938249588,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","['complexitie', 'fastest', 'slow', 'log', 'nlog']","Sort the algorithm complexities from fastest to slowest when n = 100.1. 1502. 50n3. 5n^24. log(3000n)5. 6nlog(400n)
"
1269,1269,11.0,0.1006999984383583,"search, binary, list, name, find, however, average, skip, suppose, interpolation","['average', 'runtime', 'complexity', 'binary', 'tree', 'search', 'log']","What is the average runtime complexity of a binary tree search?
"
1270,1270,27.0,0.13019999861717224,"for, follow, int, code, runtime, method, get, correctly, property, class","['consider', 'function', 'for', 'follow', 'correct', 'definition', 'for', 'exact', 'bind', 'big', 'theta', 'positive', 'constant', 'for']","Consider functions g(n) and f(n) with g(n) >0 and f(n) >0 for n>0.Which of the following is the correct definition for the exact bound?
"
1271,1271,16.0,0.09669999778270721,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['follow', 'statement', 'true', 'none']","Which of the following statement is true?
"
1272,1272,29.0,0.45879998803138733,"hash, table, function, number, bucket, find, use, close, step, insert","['plan', 'store', 'datum', 'close', 'hash', 'table', 'linear_probe', 'right', 'hash', 'function', 'use', 'meaning', 'slot', 'hash', 'table', 'insert', 'element', 'order', 'would', 'end', 'result']","You plan to store data in a closed hash table with linear probing to the right. The hash function you are using is h(x) = x % 7, meaning there are 7 slots in your hash table; 0,1,2,3,4,5,6. Inserting the elements 22, 8, 5, 26, 4, 13, 9 in that order, what would be the end result?
"
1273,1273,42.0,0.12809999287128448,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","['fastest', 'good', 'case', 'assume', 'element', 'distinct', 'insertion']","Which of these algorithms have the fastest best case?(assume all elements are distinct)
"
1274,1274,8.0,0.058400001376867294,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","['amortise', 'mean', 'average', 'case']","What does Amortised mean?
"
1275,1275,8.0,0.08739999681711197,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","['good', 'comparison', 'algorithm', 'perform', 'average', 'bad', 'case', 'nlogn']","What is the best a comparison sort algorithm can perform in the average or worst case?
"
1276,1276,47.0,0.2433999925851822,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['follow', 'advice', 'give', 'lecture', 'come', 'time', 'complexity', 'if', 'small', 'worry', 'complexity', 'pick', 'easy', 'program']","Which of the following was advice given in a lecture?
"
1277,1277,38.0,0.21359999477863312,"right, leave, choose, partition, subtree, requirement, differ, left, imagine, static","['type', 'tree', 'transversal', 'first', 'process', 'node', 'leave', 'subtree', 'right', 'subtree', 'finally', 'current', 'node', 'post', 'order']","Which type of tree transversal will first process the nodes in the left subtree, then the right subtree and finally the current node?
"
1278,1278,45.0,0.12690000236034393,"list, link, array, follow, middle, insert, faster, would, add, singly","['consider', 'follow', 'statement', 'list', 'choose', 'statement', 'false', 'for', 'link', 'list', 'average', 'case', 'access', 'element']","Consider the following statements about lists and choose the statement that is FALSE.
"
1279,1279,47.0,0.1062999963760376,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['consider', 'take', 'for', 'for', 'for', 'asymptotic', 'complexity', 'likely', 'log']","Consider an algorithm that takes 8s for n=50, 14s for n=100 and 20s for n=200. What asymptotic complexity does it likely have.
"
1280,1280,11.0,0.15209999680519104,"search, binary, list, name, find, however, average, skip, suppose, interpolation","['set', 'name', 'store', 'reverse', 'alphabetical', 'implement', 'if', 'search', 'for']","Becky has a set of names stored in a reverse alphabetical list {""Zach"", ""Tom"", ""Isaac"", ""Freya "",""Becky"", ""Anna"", ""Adam""}. Which search algorithm should she implement if searching for the word ""Zach""?
"
1281,1281,47.0,0.1678999960422516,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['follow', 'efficient', 'time', 'complexity', 'for', 'large', 'number', 'item']","Which of the following is the most efficient time complexity, for a large number of items?
"
1282,1282,29.0,0.16349999606609344,"hash, table, function, number, bucket, find, use, close, step, insert","['follow', 'data', 'structure', 'short', 'average', 'run', 'time', 'for', 'find', 'element', 'hash', 'table']","Which of the three following data structures have the shortest average run time for finding an ith element.
"
1283,1283,31.0,0.13359999656677246,"tree, node, binary, follow, avl, traversal, order, search, number, root","['go', 'add', 'array', 'number', 'empty', 'binary', 'tree', 'bad', 'term', 'search', 'time', 'if', 'input', 'array', 'already', 'sort']","You are going to add an array of numbers to an empty binary tree. It is worse in terms of search time if the input array is:
"
1284,1284,11.0,0.1395999938249588,"search, binary, list, name, find, however, average, skip, suppose, interpolation","['average', 'search', 'time', 'for', 'binary', 'search', 'tree', 'log']","What is the average search time for a binary search tree?
"
1285,1285,29.0,0.10999999940395355,"hash, table, function, number, bucket, find, use, close, step, insert","['function', 'function']","Which of these functions is the upper bound function?
"
1286,1286,16.0,0.1289999932050705,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['follow', 'statement', 'hash', 'table', 'false', 'none']","Which of the following statements about hash tables are false?
"
1287,1287,32.0,0.20800000429153442,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","['give', 'element', 'index', 'parent', 'element', 'index', 'last', 'element', 'heap', 'leave', 'index', 'parent', 'index', 'last', 'element', 'heap', 'index']","___0 |10 |1 | 8 |2 | 11|3 | 7 |4 | 4 |5 | 9 |6 | 5 |Given the heap array above, what isleft Child of 11 (element at index 2) ?parent of 4 (element at index 4) ?last element in heap?
"
1288,1288,35.0,0.18880000710487366,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['give', 'complexity', 'format', 'constant', 'long', 'would', 'take', 'run', 'algorithm', 'information', 'find', 'hence', 'answer', 'question', 'time', 'second']","Given an algorithm with a time complexity of the format a^(b*n) where a and b are constants, how long would it take to run the algorithm when n = 15?Use the information below to find a and b and hence answer the question. n time 3 3s 6 9s18 729s
"
