,Unnamed: 0,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Question
986,986,986,52.0,0.15320000052452087,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['stable', 'sort', 'algorithm']","What is a stable sorting algorithm?
"
987,987,987,36.0,0.058699999004602425,"datum, structure, data, space, implement, possible, memory, store, work, for","['list', 'structure', 'quick', 'traverse']","Which List structure is the quickest to traverse?
"
988,988,988,25.0,0.13940000534057614,"true, statement, big, follow, planation, factor, notation, position, rule, omega","['off', 'big', 'hash', 'table', 'true']","Which statement about the trade-offs of having a big hash tables is true?
"
989,989,989,23.0,0.15039999783039093,"for, time, complexity, search, runtime, function, none, follow, correct, give","['bad', 'cast', 'runtime', 'complexity', 'bubblesort']","What is the worst-cast runtime-complexity of Bubblesort?
"
990,990,990,29.0,0.13019999861717224,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['good', 'case', 'runtime', 'complexity', 'ofbubble', 'sort']","What is the best-case runtime-complexity ofBubble Sort?
"
991,991,991,36.0,0.18639999628067014,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['for', 'operation', 'perform', 'singly', 'link', 'list', 'run', 'time', 'complexity', 'good', 'case', 'bad', 'case', 'average', 'case', 'give', 'reference', 'previous', 'element']","For which operation performed on a singly linked list are the run time complexities NOT best case = 1, worst case = n, average case = n? (When you are not given a reference to the previous element)
"
992,992,992,25.0,0.0997999981045723,"datum, structure, data, space, implement, possible, memory, store, work, for","['good', 'definition', 'for', 'datum', 'structure']","What is the best definition for a data structure?
"
993,993,993,38.0,0.11209999769926073,"datum, structure, data, space, implement, possible, memory, store, work, for","['datum', 'structure']","Why is a Skip List a probabilistic data structure?
"
994,994,994,38.0,0.2149000018835068,"datum, structure, data, space, implement, possible, memory, store, work, for","['option', 'correct', 'definition', 'for', 'datum', 'structure', 'secondary', 'datum', 'structure', 'context', 'algorithm']","Which of the options are the correct definitions for a data structure and a secondary data structure in the context of ADTs and Algorithms?
"
995,995,995,38.0,0.09399999678134917,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['follow', 'carey_rule', 'sort']","Which of the following are Carey’s 2 Rules of Sorting?
"
996,996,996,12.0,0.09399999678134917,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['follow', 'carey_rule', 'sort']","Which of the following are Carey’s 2 Rules of Sorting?
"
997,997,997,12.0,0.10199999809265137,"tree, binary, node, avl, search, child, root, follow, height, leaf","['make', 'binary', 'tree', 'balance']","What makes a binary tree balanced
"
998,998,998,2.0,0.1395999938249588,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['link', 'list', 'method', 'guarantee', 'complexity']","in a linked list which of these methods has a guaranteed complexity of 1?
"
999,999,999,25.0,0.1395999938249588,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['link', 'list', 'method', 'guarantee', 'complexity']","in a linked list which of these methods has a guaranteed complexity of 1?
"
1000,1000,1000,25.0,0.06629999727010727,"run, large, fast, term, quicksort, exact, record, partition, question, information",['refer'],"What doesBig-Omega O(f(n)) refer to?
"
1001,1001,1001,30.0,0.01669999957084656,"vertex, edge, graph, change, show, matrix, also, if, formula, name",[],"What is linear probing?
"
1002,1002,1002,29.0,0.01669999957084656,"vertex, edge, graph, change, show, matrix, also, if, formula, name",[],"What is linear probing?
"
1003,1003,1003,23.0,0.1818999946117401,"hash, table, bucket, open, insert, close, key, function, slot, closed","['delete', 'item', 'open', 'hash', 'table']","How do you delete an item from an open hash table?
"
1004,1004,1004,23.0,0.22030000388622284,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['bad', 'case', 'time', 'complexity', 'insertion']","What is the worst case time complexity of Insertion Sort?
"
1005,1005,1005,36.0,0.15449999272823334,"for, time, complexity, search, runtime, function, none, follow, correct, give","['for', 'list', 'sorted', 'item', 'time', 'complexity', 'binary', 'search']","For a list of n sorted items, what is the time complexity of Binary search?
"
1006,1006,1006,27.0,0.2289000004529953,"would, use, result, determine, create, sequence, state, maxheap, num, body","['search', 'engine', 'bugle', 'use', 'system', 'call', 'pagerank', 'determine', 'order', 'show', 'result', 'inthis', 'involve', 'solve', 'large', 'matrix', 'problem', 'use', 'size', 'follow', 'statement', 'false']","A search engine 'Bugle' uses a system called PageRank to determine the order it shows results in.This involves solving a large matrix problem using an algorithm of order N2log(N) where the size of the matrix is N x N.Which one of the following statements is false?
"
1007,1007,1007,52.0,0.28600001335144043,"order, traversal, tree, post, follow, pre, level, output, use, traverse","['follow', 'output', 'order', 'traversal', 'tree', 'processing', 'simply', 'print', 'node', 'value']","Which of the following is the output of In-order traversal on this tree: a / \ b e / \c d(Where the processing is simply printing the node value)
"
1008,1008,1008,52.0,0.0980999991297722,"tree, binary, node, avl, search, child, root, follow, height, leaf","['for', 'follow', 'tree', 'follow', 'sequence']","For the following tree, which traversal algorithm will print the following sequence : a b c d e f a / \ b c / d / \e f
"
1009,1009,1009,52.0,0.302700012922287,"tree, binary, node, avl, search, child, root, follow, height, leaf","['consider', 'binary', 'tree', 'numeric', 'node', 'leave', 'sub', 'tree', 'consist', 'number', 'node', 'right', 'sub', 'tree', 'consist', 'number', 'great', 'nodethis', 'tree', 'empty', 'root', 'value', 'follow', 'number', 'insert', 'tree', 'order', 'leave', 'right', 'ie', 'insert', 'first', 'height', 'number', 'level', 'tree']","Consider a binary tree with numeric nodes where the left sub-tree consists of numbers less than the node, and the right sub-tree consists of numbers greater than the node.This tree is empty other than the root value: 10.The following numbers are inserted into the tree in order from left to right (i.e. 15 is inserted first):15, 6, 12, 4, 9, 11, 7, 8What is the height (number of levels) of the tree?
"
1010,1010,1010,2.0,0.06080000102519989,"value, balance, rotation, unbalanced, clockwise, become, dependant, occur, bst, insert","['sort', 'sequence', 'value']","Which of these is a valid shell sort sequence of h values?
"
1011,1011,1011,39.0,0.1371999979019165,"run, large, fast, term, quicksort, exact, record, partition, question, information","['implementation', 'selection', 'sort', 'run', 'for', 'sort', 'list', 'record', 'long', 'likely', 'run', 'sort', 'record']","An implementation of selection sort runs for 2s to sort a list of 1,000 records. How long will it likely run to sort 10,000 records?
"
1012,1012,1012,29.0,0.19499999284744265,"for, time, complexity, search, runtime, function, none, follow, correct, give","['take', 'for', 'give', 'asymptotic', 'time', 'complexity', 'many', 'second', 'expect', 'take', 'for']","An algorithm takes 1s for n = 100. Given that its asymptotic time complexity is?(n2), how many seconds do you expect it to take for n = 800?
"
1013,1013,1013,23.0,0.2870000004768372,"hash, table, bucket, open, insert, close, key, function, slot, closed","['close', 'linear_probing', 'right', 'ie', 'direction', 'high', 'index', 'hash', 'function', 'form', 'hash', 'table', 'slot', 'if', 'insert', 'element', 'order', 'end']","You wish to use a standard closed hashtable with linear probing (to the right, i.e. in the direction of higher indices). The hash function has the form h(x) = (x*x) % 5 , and the hash table has slots 0, ... , 4. If you insert the elements 3, 2, 4, 1, 5 in that order, what does the hashtable look like at the end?
"
1014,1014,1014,23.0,0.12129999697208405,"consider, total, first, call, line, nee, decide, xtotal, via, organise","['main', 'advantage', 'consider', 'amortise', 'runtime']","What is the main advantage of considering an amortised runtime?
"
1015,1015,1015,29.0,0.19040000438690186,"number, find, take, step, item, average, many, give, second, if","['for', 'loop', 'nest', 'asymptotic', 'time', 'complexity', 'find', 'multiplying', 'order', 'loop', 'if', 'for', 'loop', 'nest', 'big', 'complexity', 'give']","When for loops are nested, the asymptotic time complexity can be found by multiplying the order of each loop. If the for loops are not nested, big-O complexity is given by...
"
1016,1016,1016,23.0,0.3935999870300293,"hash, table, bucket, open, insert, close, key, function, slot, closed","['use', 'standard', 'closed', 'hashtable', 'linear_probing', 'right', 'hash', 'function', 'form', 'hash', 'table', 'slot', 'if', 'insert', 'element', 'order', 'end']","You are using a standard closed hashtable with linear probing (to the right). The hash function has the form h(x) = x % 5 and the hash table has slots 0,1,2,3,4. If you insert the elements 9,3,14,7,1 in this order, what does the hashtable look like at the end?
"
1017,1017,1017,6.0,0.4923999905586242,"node, next, previous, constant, object, pointerthe, follow, private, nodenext, head","['if', 'insert', 'new', 'node', 'doubly', 'link', 'list', 'combination', 'follow', 'set', 'reference', 'must', 'updatea', 'node', 'next', 'previous', 'pointersb', 'tail', 'previous', 'node', 'next', 'pointerd', 'follow', 'node', 'previous', 'pointere', 'previous', 'node', 'previous', 'pointer']","If we insert a new node into the middle of a doubly linked list, which combination of the following sets of references must we update?a) The new node’s next and previous pointersb) The tail referencec) The previous node’s next pointerd) The following node’s previous pointere) The previous node’s previous pointer
"
1018,1018,1018,6.0,0.22599999606609344,"number, find, take, step, item, average, many, give, second, if","['give', 'particular', 'load', 'for', 'open', 'hash', 'table', 'average', 'number', 'step', 'insert', 'find', 'item']","Given a particular load L for an Open Hash Table, what is the average number of steps to insert or find an item?
"
1019,1019,1019,25.0,0.36520001292228704,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['follow', 'case', 'link', 'list', 'preferable', 'array', 'insert', 'new', 'element', 'front', 'remove', 'element', 'middle', 'get', 'th', 'element', 'either']","In which of the following cases is a linked list preferable to an array?1) Inserting a new element at the front of either2) Removing an element in the middle of either3) Getting the 200th element of either
"
1020,1020,1020,25.0,0.36520001292228704,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['follow', 'case', 'link', 'list', 'preferable', 'array', 'insert', 'new', 'element', 'front', 'remove', 'element', 'middle', 'get', 'th', 'element', 'either']","In which of the following cases is a linked list preferable to an array?1) Inserting a new element at the front of either2) Removing an element in the middle of either3) Getting the 200th element of either
"
1021,1021,1021,17.0,0.3625999987125397,"right, leave, node, process, sub, current, subtree, describe, differ, left","['binary', 'tree', 'describe', 'pseudocodebelow', 'process', 'node', 'leave', 'sub', 'tree', 'process', 'current', 'node', 'process', 'node', 'right', 'sub', 'tree']","What binary tree traversal algorithm is described by the pseudocodebelow?1. Process the nodes in the left sub-tree.2. Process the current node.3. Process the nodes in the right sub tree.
"
